date,price,bedrooms,bathrooms,floors,condition,yr_built,street,city,statezip,country
5/7/2014 0:00,475000,2,1,1,3,1921,4602 Woodlawn Ave N,Seattle,WA 98103,USA
5/7/2014 0:00,352000,5,2.5,1,3,1978,3723 S Chicago St,Seattle,WA 98118,USA
5/7/2014 0:00,420000,3,2.25,2,3,1977,12921 79th Pl NE,Kirkland,WA 98034,USA
5/7/2014 0:00,428000,2,2,1,3,2003,232nd Way,Redmond,WA 98053,USA
5/7/2014 0:00,599000,3,1.75,1,4,1920,6253-6299 15th Ave NE,Seattle,WA 98115,USA
5/7/2014 0:00,492000,4,2.5,1.5,5,1922,1718 N 175th St,Shoreline,WA 98133,USA
5/7/2014 0:00,630000,2,2.25,1,3,2011,1225 N 41st Pl,Renton,WA 98056,USA
5/7/2014 0:00,900000,5,3.75,2,3,1985,12809-12907 206th Ave NE,Woodinville,WA 98077,USA
5/7/2014 0:00,1110000,4,1.5,1,3,1950,9724 NE 14th St,Clyde Hill,WA 98004,USA
5/7/2014 0:00,575000,4,2,1,3,1955,6708 14th Ave NW,Seattle,WA 98117,USA
5/7/2014 0:00,705000,4,2.5,1.5,3,1905,1902 45th Ave SW,Seattle,WA 98116,USA
5/7/2014 0:00,940000,4,2.25,1,3,1963,1234 22nd Ave E,Seattle,WA 98112,USA
5/7/2014 0:00,313000,3,1.75,1,4,1967,32631 39th Ave SW,Federal Way,WA 98023,USA
5/7/2014 0:00,618080,3,2.5,2,3,1988,4421-4564 186th Ave SE,Issaquah,WA 98027,USA
5/7/2014 0:00,640000,3,3,2,3,2002,1200 N 27th Pl,Renton,WA 98056,USA
5/7/2014 0:00,485000,3,2,1,4,1917,4313 SW Willow St,Seattle,WA 98136,USA
5/7/2014 0:00,300000,2,1,1,3,1913,1761 17th Ave S,Seattle,WA 98144,USA
5/7/2014 0:00,379500,2,1,1,3,1978,3301-3389 289th Ave NE,Redmond,WA 98053,USA
5/7/2014 0:00,339950,3,2.25,2,4,1985,19501 135th Ave SE,Renton,WA 98058,USA
5/7/2014 0:00,1500000,6,2.5,2.5,4,1914,903 22nd Ave E,Seattle,WA 98112,USA
5/7/2014 0:00,1340000,3,3,2,3,1937,3529 W Howe St,Seattle,WA 98199,USA
5/7/2014 0:00,500000,3,2.5,1,4,1987,20821 SE 135th St,Issaquah,WA 98027,USA
5/7/2014 0:00,239900,3,2,1,3,1985,11907 SE 261st Pl,Kent,WA 98030,USA
5/7/2014 0:00,314950,3,1,1,4,1968,18227 SE 135th St,Renton,WA 98059,USA
5/7/2014 0:00,361280,2,1,1,4,1944,5902 37th Ave SW,Seattle,WA 98126,USA
5/7/2014 0:00,100000,2,1,1,3,1956,138 Seattle Blvd S,Algona,WA 98001,USA
5/7/2014 0:00,540000,7,5.75,2,3,1948,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA
5/7/2014 0:00,480500,4,2.5,1,4,1968,18911 NE 165th Pl,Woodinville,WA 98072,USA
5/7/2014 0:00,280000,3,2.5,2,3,2000,5146 S 303rd Pl,Auburn,WA 98001,USA
5/7/2014 0:00,440000,3,1.75,1,4,1947,3827 39th Ave S,Seattle,WA 98118,USA
5/7/2014 0:00,530000,3,1,1,3,1910,4703-4707 4th Ave NE,Seattle,WA 98105,USA
5/7/2014 0:00,560000,3,2,1,3,1985,1010 NW Inneswood Dr,Issaquah,WA 98027,USA
5/7/2014 0:00,775000,3,2,1.5,4,1905,517 32nd Ave S,Seattle,WA 98144,USA
5/7/2014 0:00,160000,2,1,1,5,1912,733 1st Ave N,Kent,WA 98032,USA
5/7/2014 0:00,209950,3,1.5,1,3,1960,32016 8th Ave S,Federal Way,WA 98003,USA
5/7/2014 0:00,226500,3,1.75,1,3,1988,27000-27080 201st Ave SE,Covington,WA 98042,USA
5/7/2014 0:00,380000,5,1.75,1,5,1958,8514 S 124th St,Seattle,WA 98178,USA
5/7/2014 0:00,409500,4,2.75,1,3,1968,19302 65th Pl NE,Kenmore,WA 98028,USA
5/7/2014 0:00,690000,3,2,1,4,1942,2145 Condon Way W,Seattle,WA 98199,USA
5/7/2014 0:00,405000,3,2.25,1,4,1961,605 N 178th St,Shoreline,WA 98133,USA
5/7/2014 0:00,375000,3,2.5,2,3,1990,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
5/7/2014 0:00,794154,4,2,1,4,1954,3235 30th Ave W,Seattle,WA 98199,USA
5/7/2014 0:00,185000,4,1,1,3,1969,13248 Occidental Ave S,Burien,WA 98168,USA
5/7/2014 0:00,245000,3,1.5,2,3,2005,11304 Corliss Ave N,Seattle,WA 98133,USA
5/7/2014 0:00,1532500,5,4.5,2,3,2007,11017 101st Pl NE,Kirkland,WA 98033,USA
5/7/2014 0:00,1040000,4,3.5,2,3,2006,10908 101st Pl NE,Kirkland,WA 98033,USA
5/7/2014 0:00,425000,2,2.5,3,3,2008,3631 Greenwood Ave N,Seattle,WA 98103,USA
5/7/2014 0:00,495000,4,2.75,2,3,2014,31898 50th Pl S,Auburn,WA 98001,USA
5/7/2014 0:00,365000,5,2.75,1,3,2008,7956 46th Ave S,Seattle,WA 98118,USA
5/7/2014 0:00,417250,3,2.25,3,3,2009,12303 Sand Point Way NE,Seattle,WA 98125,USA
5/7/2014 0:00,339950,2,1,3,3,2006,513 N 46th St,Seattle,WA 98103,USA
5/8/2014 0:00,615000,2,1,1,4,1946,2814 13th Ave W,Seattle,WA 98119,USA
5/8/2014 0:00,403000,3,2.75,2,3,2012,27930 NE 147th Pl,Duvall,WA 98019,USA
5/8/2014 0:00,980000,5,2.5,1,4,1971,7401 92nd Pl SE,Mercer Island,WA 98040,USA
5/8/2014 0:00,258000,4,1.75,1,3,1977,30633 21st Ave SW,Federal Way,WA 98023,USA
5/8/2014 0:00,533000,3,1,1,3,1967,544 NE 84th St,Seattle,WA 98115,USA
5/8/2014 0:00,537500,4,2.5,2,3,2005,1825 251st Pl SE,Sammamish,WA 98075,USA
5/8/2014 0:00,830000,5,3,1,5,1968,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA
5/8/2014 0:00,712000,3,1,1.5,4,1900,3612 Interlake Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,262000,4,2.5,2,3,2002,434 Pullman Ave,Algona,WA 98001,USA
5/8/2014 0:00,753888,4,2.5,2,3,2003,1669 28th Ave NE,Issaquah,WA 98029,USA
5/8/2014 0:00,134000,2,1.5,2,3,1922,235 Thelma St,Skykomish,WA 98288,USA
5/8/2014 0:00,402000,3,2.5,1,4,1977,12207 NE 139th Pl,Kirkland,WA 98034,USA
5/8/2014 0:00,205000,2,1,1,3,1955,8448 Delridge Way SW,Seattle,WA 98106,USA
5/8/2014 0:00,553650,2,2.5,2,3,1997,624 Lake Washington Blvd E,Seattle,WA 98112,USA
5/8/2014 0:00,559950,2,2,1,3,2006,23733 NE Salal Pl,Redmond,WA 98053,USA
5/8/2014 0:00,260000,4,1.5,1,3,1962,24345 35th Pl S,Kent,WA 98032,USA
5/8/2014 0:00,270000,4,2.5,2,3,1994,14816 SE 278th St,Kent,WA 98042,USA
5/8/2014 0:00,295000,2,1.75,1,3,1973,27469-27501 SE 154th Pl,Issaquah,WA 98027,USA
5/8/2014 0:00,719000,3,2.5,1.5,4,1928,4022 SW Walker St,Seattle,WA 98116,USA
5/8/2014 0:00,266000,3,2.5,1,3,1989,28123 123rd Pl SE,Kent,WA 98030,USA
5/8/2014 0:00,325900,4,2.5,2,3,2004,15020 SE 281st St,Kent,WA 98042,USA
5/8/2014 0:00,647500,4,1.75,1,4,1947,17622 12th Ave SW,Normandy Park,WA 98166,USA
5/8/2014 0:00,1039000,4,1,2,5,1910,2509 33rd Ave S,Seattle,WA 98144,USA
5/8/2014 0:00,569000,4,2.25,2,3,1980,7304 217th Pl NE,Redmond,WA 98053,USA
5/8/2014 0:00,246000,3,1.75,1,4,1975,11921 SE 205th St,Kent,WA 98031,USA
5/8/2014 0:00,515000,2,1,1,3,1926,8230 Corliss Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,207000,3,1,1,4,1954,12612 23rd Ave S,Seattle,WA 98168,USA
5/8/2014 0:00,780000,4,1.75,1,3,1950,3002 109th Ave SE,Bellevue,WA 98004,USA
5/8/2014 0:00,489990,5,2.25,1.5,4,1975,13711 SE 251 Pl,Kent,WA 98042,USA
5/8/2014 0:00,335000,3,1.5,1.5,2,1980,18748 SE 330th St,Auburn,WA 98092,USA
5/8/2014 0:00,295000,3,2.5,2,3,1993,1914 S 375th St,Federal Way,WA 98003,USA
5/8/2014 0:00,385000,3,1.75,1,3,1944,14317 22nd Ave NE,Seattle,WA 98125,USA
5/8/2014 0:00,350000,4,1.75,1,4,1940,468 Scenic Way,Kent,WA 98030,USA
5/8/2014 0:00,235000,2,1,1,4,1923,4305 S Webster St,Seattle,WA 98118,USA
5/8/2014 0:00,358000,2,1.5,2,3,1993,1816 26th Ave,Seattle,WA 98122,USA
5/8/2014 0:00,716500,4,2.5,2,3,2002,1031 272nd Pl SE,Sammamish,WA 98075,USA
5/8/2014 0:00,228000,4,1.75,1,3,1965,5933 S Eastwood Dr,Seattle,WA 98178,USA
5/8/2014 0:00,405000,2,1,1,4,1948,13221 3rd Ave NW,Seattle,WA 98177,USA
5/8/2014 0:00,538000,4,1.75,1,3,1967,5524 161st Pl NE,Redmond,WA 98052,USA
5/8/2014 0:00,530000,3,1.75,1,4,1973,3220 170th Ave NE,Bellevue,WA 98008,USA
5/8/2014 0:00,1750000,6,3,2.5,4,1906,806 15th Ave E,Seattle,WA 98112,USA
5/8/2014 0:00,636000,2,1.75,1.5,5,1925,2561 3rd Ave W,Seattle,WA 98119,USA
5/8/2014 0:00,535000,4,2.5,2,3,2004,13812 196th Ave NE,Woodinville,WA 98077,USA
5/8/2014 0:00,1500000,3,1.75,1,4,1952,9842 Vineyard Crest,Bellevue,WA 98004,USA
5/8/2014 0:00,868500,3,2.5,3,3,2008,1012 N 42nd Pl,Renton,WA 98056,USA
5/8/2014 0:00,530000,4,2.75,1.5,4,1930,8013 20th Ave NE,Seattle,WA 98115,USA
5/8/2014 0:00,450000,3,2,1,3,1954,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA
5/8/2014 0:00,230000,3,1.75,1,3,1939,1237 S Sullivan St,Seattle,WA 98108,USA
5/8/2014 0:00,229000,3,2.5,2,3,2002,12227 47th Ave S,Tukwila,WA 98178,USA
5/8/2014 0:00,437000,3,1.75,1,4,1976,17128 NE 92nd St,Redmond,WA 98052,USA
5/8/2014 0:00,1307000,5,3.25,1.5,5,1932,365 Halladay St,Seattle,WA 98109,USA
5/8/2014 0:00,595000,3,2.5,2,4,1991,10621 NE 107th Pl,Kirkland,WA 98033,USA
5/8/2014 0:00,660000,3,1.75,1.5,5,1918,2121 46th Ave SW,Seattle,WA 98116,USA
5/8/2014 0:00,347500,4,2.5,2,3,1989,32817 10th Pl SW,Federal Way,WA 98023,USA
5/8/2014 0:00,297950,3,2,1,3,1967,17109 139th Pl SE,Renton,WA 98058,USA
5/8/2014 0:00,245000,3,1.5,1,4,1955,168 S 192nd Pl,Des Moines,WA 98148,USA
5/8/2014 0:00,543200,6,2.25,1.5,5,1940,15451 22nd Ave SW,Burien,WA 98166,USA
5/8/2014 0:00,1250000,4,3.25,2,4,1990,8565 E Mercer Way,Mercer Island,WA 98040,USA
5/8/2014 0:00,413450,3,2.5,3,3,2008,9202A Interlake Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,330000,2,2,1.5,2,1972,36521 SE 94th St,Snoqualmie,WA 98065,USA
5/8/2014 0:00,424500,3,1.75,1,3,1979,15917 NE 109th Way,Redmond,WA 98052,USA
5/8/2014 0:00,230000,3,1,1,4,1960,322 9th Ave N,Algona,WA 98001,USA
5/8/2014 0:00,930000,3,3.25,2,3,1912,4714 Thackeray Pl NE,Seattle,WA 98105,USA
5/8/2014 0:00,349000,3,1.75,1,3,1988,4924 SE 2nd Pl,Renton,WA 98059,USA
5/8/2014 0:00,835000,4,2,1.5,5,1941,744 N 83rd St,Seattle,WA 98103,USA
5/8/2014 0:00,988500,3,2.75,2,3,2007,2973-3563 SW 172nd St,Burien,WA 98166,USA
5/8/2014 0:00,500000,3,1.75,3,3,2012,4010 Linden Ave N,Seattle,WA 98103,USA
5/8/2014 0:00,499000,2,1.5,2,3,2005,1417 4th Ave W,Seattle,WA 98119,USA
5/8/2014 0:00,321950,2,1.25,2,3,2007,2113 15th Ave S,Seattle,WA 98144,USA
5/8/2014 0:00,494000,3,2.5,2,3,2011,7630 Todd Pl,Kenmore,WA 98028,USA
5/8/2014 0:00,441750,2,1.5,3,3,2008,743 N 71st St,Seattle,WA 98103,USA
5/8/2014 0:00,438000,2,1,2,3,2010,2050 14th Ave W,Seattle,WA 98119,USA
5/9/2014 0:00,985000,4,2.25,2,3,1989,19505 NE 143rd St,Woodinville,WA 98077,USA
5/9/2014 0:00,352000,3,2.25,1,4,1972,14513-14521 164th Pl SE,Renton,WA 98059,USA
5/9/2014 0:00,839900,4,3.5,1,3,2013,2411 Meadow Ave N,Renton,WA 98056,USA
5/9/2014 0:00,765000,4,2.75,2,3,1996,19490 SE 57th Pl,Issaquah,WA 98027,USA
5/9/2014 0:00,460000,4,1.75,1.5,5,1926,7021 24th Ave NW,Seattle,WA 98117,USA
5/9/2014 0:00,224500,4,1,1.5,4,1983,31714 125th Pl SE,Auburn,WA 98092,USA
5/9/2014 0:00,254000,3,2.5,2,3,2003,15407 SE 252nd Pl,Covington,WA 98042,USA
5/9/2014 0:00,255000,2,1,1,4,1984,29805-29821 129th Pl SW,Vashon,WA 98070,USA
5/9/2014 0:00,610000,3,3,1,4,1976,19707 NE 181st St,Woodinville,WA 98077,USA
5/9/2014 0:00,920000,4,3,2,3,1976,3005 211th Ave NE,Sammamish,WA 98074,USA
5/9/2014 0:00,402500,4,2.5,2,3,1988,33134 3rd Ct SW,Federal Way,WA 98023,USA
5/9/2014 0:00,280950,3,1.75,1,4,1912,629-899 Cedar Ave S,Renton,WA 98057,USA
5/9/2014 0:00,604000,4,2.5,2,3,1989,3809 260th Ave SE,Issaquah,WA 98029,USA
5/9/2014 0:00,565000,4,2.25,2,3,1984,4205 NE 169th Ct,Lake Forest Park,WA 98155,USA
5/9/2014 0:00,255000,2,1,1,1,1928,12727 2nd Ave SW,Seattle,WA 98146,USA
5/9/2014 0:00,445000,4,2,1,5,1959,2211 20th Ave S,Seattle,WA 98144,USA
5/9/2014 0:00,2400000,3,2.25,1.5,3,2001,East Lake Sammamish Trail,Sammamish,WA 98075,USA
5/9/2014 0:00,195000,2,1,1,3,1950,10614 57th Ave S,Seattle,WA 98178,USA
5/9/2014 0:00,275000,3,1.5,1,3,1922,4609-4699 Preston-Fall City Rd SE,Fall City,WA 98024,USA
5/9/2014 0:00,387000,3,2.25,2,3,2003,206-458 Lingering Pine Dr NW,Issaquah,WA 98027,USA
5/9/2014 0:00,490000,2,1,1.5,4,1910,6255 4th Ave NW,Seattle,WA 98107,USA
5/9/2014 0:00,505000,3,2.5,2,3,1999,7418 Dogwood Ln SE,Snoqualmie,WA 98065,USA
5/9/2014 0:00,303500,3,1.5,1,4,1973,14320 84th Ave NE,Kirkland,WA 98034,USA
5/9/2014 0:00,270000,3,1.5,1,5,1953,13532 15th Pl NE,Seattle,WA 98125,USA
5/9/2014 0:00,323000,4,2.75,1,3,1977,17814 161st Ave SE,Renton,WA 98058,USA
5/9/2014 0:00,382000,3,3.25,3,3,2005,9507 Ashworth Ave N,Seattle,WA 98103,USA
5/9/2014 0:00,1370000,4,2.75,1,5,1962,13615 Somerset Ln SE,Bellevue,WA 98006,USA
5/9/2014 0:00,280000,4,2,1,4,1977,3331 S 368th Pl,Auburn,WA 98001,USA
5/9/2014 0:00,260000,3,2,1,4,1969,32704 33rd Ave SW,Federal Way,WA 98023,USA
5/9/2014 0:00,201500,3,1,1,4,1959,24345 35th Pl S,Kent,WA 98032,USA
5/9/2014 0:00,1157200,4,4.25,2,4,1996,13905 184th Ave NE,Woodinville,WA 98072,USA
5/9/2014 0:00,536500,4,1.75,1.5,5,1926,4127 Fauntleroy Way SW,Seattle,WA 98126,USA
5/9/2014 0:00,248000,4,3,2,3,2006,429 Milwaukee Blvd S,Algona,WA 98001,USA
5/9/2014 0:00,532000,5,3,1,4,1976,23801 SE 162nd St,Issaquah,WA 98027,USA
5/9/2014 0:00,580000,4,2.5,2,3,1998,15217 80th Ave NE,Kenmore,WA 98028,USA
5/9/2014 0:00,463000,2,1,1,4,1905,401 31st Ave E,Seattle,WA 98112,USA
5/9/2014 0:00,742500,4,2.75,2,3,1919,1614 32nd Ave,Seattle,WA 98122,USA
5/9/2014 0:00,260000,3,2.5,1,4,1963,3319 S 262nd St,Kent,WA 98032,USA
5/9/2014 0:00,590000,4,2.25,1,3,1993,18616 215th Way NE,Woodinville,WA 98077,USA
5/9/2014 0:00,312000,4,2.25,1,3,1984,21423 114th Pl SE,Kent,WA 98031,USA
5/9/2014 0:00,566000,3,2.25,1,4,1980,9828 159th Pl NE,Redmond,WA 98052,USA
5/9/2014 0:00,511555,3,2,1,4,1963,2655 166th Ave SE,Bellevue,WA 98008,USA
5/9/2014 0:00,583000,4,2.5,2,3,2001,9921 227th Way NE,Redmond,WA 98053,USA
5/9/2014 0:00,290000,4,2.5,1,4,1968,3026 S Star Lake Rd,Auburn,WA 98001,USA
5/9/2014 0:00,311100,4,2.25,1,4,1977,3502 Morris Ave S,Renton,WA 98055,USA
5/9/2014 0:00,325000,3,2.25,3,3,2007,1211 NE 135th St,Seattle,WA 98125,USA
5/9/2014 0:00,491300,3,1.75,1,4,1987,400-498 211th Pl NE,Sammamish,WA 98074,USA
5/9/2014 0:00,315000,5,1.75,1,4,1956,439 SW 156th St,Burien,WA 98166,USA
5/9/2014 0:00,360000,2,1,1,3,1956,18730-18798 109 Ln SE,Renton,WA 98055,USA
5/9/2014 0:00,330000,4,2.5,2,3,2003,16828 166th Pl SE,Renton,WA 98058,USA
5/9/2014 0:00,481450,3,2,1,3,1940,7701 16th Ave NW,Seattle,WA 98117,USA
5/9/2014 0:00,234950,3,1,1,3,1977,21612 SE 290th Ct,Black Diamond,WA 98010,USA
5/9/2014 0:00,251000,3,1.75,1,3,1962,445 Meadow Dr SE,North Bend,WA 98045,USA
5/9/2014 0:00,782000,4,2.5,2,3,1979,11110 NE 38th Pl,Bellevue,WA 98004,USA
5/9/2014 0:00,833000,4,2.75,2,3,1999,26621 SE 22nd Way,Sammamish,WA 98075,USA
5/9/2014 0:00,542500,4,2.5,2,4,1978,2084-2104 144th Ave SE,Bellevue,WA 98007,USA
5/9/2014 0:00,851000,3,2.5,2,3,1987,21630-21648 NE 67th St,Redmond,WA 98053,USA
5/9/2014 0:00,325000,4,1.5,1,3,1976,29606 SE 286 St,Ravensdale,WA 98051,USA
5/9/2014 0:00,415000,4,2.25,2,3,1992,31701-31799 SE 291st St,Ravensdale,WA 98051,USA
5/9/2014 0:00,252500,3,1,1,3,1947,819 NE 125th St,Seattle,WA 98125,USA
5/9/2014 0:00,465000,4,2.5,1,4,1968,29612 2nd Ave SW,Federal Way,WA 98023,USA
5/9/2014 0:00,336900,3,1.75,1,4,1979,33030 NE 201st St,Duvall,WA 98019,USA
5/9/2014 0:00,225000,3,2.5,2,4,1992,21227 SE 278th Way,Maple Valley,WA 98038,USA
5/9/2014 0:00,270000,3,2,1,4,1969,108-150 Union Ave SE,Renton,WA 98059,USA
5/9/2014 0:00,1702500,5,4.5,2,3,1987,8608 N Mercer Way,Mercer Island,WA 98040,USA
5/9/2014 0:00,536000,3,1.75,1.5,3,1925,9610 8th Ave NE,Seattle,WA 98115,USA
5/9/2014 0:00,585000,4,3.25,2,4,1982,15610 NE 159th St,Woodinville,WA 98072,USA
5/9/2014 0:00,445000,2,2,1,3,1940,1721 NE 98th St,Seattle,WA 98115,USA
5/9/2014 0:00,320000,4,2.25,2,3,1980,11131 SE 183rd Pl,Renton,WA 98055,USA
5/9/2014 0:00,769900,4,3.5,2,3,2006,2653 46th Ave SW,Seattle,WA 98116,USA
5/9/2014 0:00,557000,4,2.5,2,3,2012,19226 76th Pl NE,Kenmore,WA 98028,USA
5/9/2014 0:00,212000,2,1.5,2,3,2004,10312 Linden Ave N,Seattle,WA 98133,USA
5/9/2014 0:00,376000,3,2,3,3,2008,9245-9249 Fremont Ave N,Seattle,WA 98103,USA
5/9/2014 0:00,800000,4,3.25,2,3,2007,33001 NE 24th St,Carnation,WA 98014,USA
5/9/2014 0:00,2238888,5,6.5,2,3,2010,7070 270th Pl SE,Issaquah,WA 98029,USA
5/9/2014 0:00,324000,3,2.25,2,3,2007,820 NW 95th St,Seattle,WA 98117,USA
5/10/2014 0:00,549900,5,2.75,1,5,1979,10834 31st Ave SW,Seattle,WA 98146,USA
5/10/2014 0:00,320000,3,2.5,2,3,2003,Cedar to Green River Trail,Maple Valley,WA 98038,USA
5/10/2014 0:00,875000,4,2,1,3,1921,6521 Fremont Ave N,Seattle,WA 98103,USA
5/10/2014 0:00,265000,4,1,1,3,1962,9908 S 210th Pl,Kent,WA 98031,USA
5/10/2014 0:00,394950,3,2.5,3,3,2006,5940 California Ave SW,Seattle,WA 98136,USA
5/11/2014 0:00,842500,4,2.5,2.5,4,1902,906 17th Ave,Seattle,WA 98122,USA
5/11/2014 0:00,368000,3,2.5,2,3,2007,5411 Fauntleroy Way SW,Seattle,WA 98136,USA
5/12/2014 0:00,1225000,4,4.5,1,3,2001,25005 NE Patterson Way,Redmond,WA 98053,USA
5/12/2014 0:00,885000,4,2.5,2,3,1995,3503 NE 43rd St,Seattle,WA 98105,USA
5/12/2014 0:00,453246,3,2.5,2,3,2014,2500 Mulberry Walk NE,Issaquah,WA 98029,USA
5/12/2014 0:00,927000,4,2.75,2,3,1953,9155 NE 21st Pl,Clyde Hill,WA 98004,USA
5/12/2014 0:00,490000,2,2.5,2,3,2004,106 24th Ave E,Seattle,WA 98112,USA
5/12/2014 0:00,341000,3,1.5,1.5,4,1952,17050 14th Avenue Northeast,Shoreline,WA 98155,USA
5/12/2014 0:00,235000,1,1,1,5,1941,9413 34th Ave SW,Seattle,WA 98126,USA
5/12/2014 0:00,1200000,3,1.75,1.5,4,1928,3603 W Mercer Way,Mercer Island,WA 98040,USA
5/12/2014 0:00,560000,3,2,1,3,1986,19211 SE 342nd St,Auburn,WA 98092,USA
5/12/2014 0:00,900000,4,3.25,2,3,1978,3709 131st Ave NE,Bellevue,WA 98005,USA
5/12/2014 0:00,255000,2,1,1,3,1910,3017 SW Hinds St,Seattle,WA 98126,USA
5/12/2014 0:00,1575000,5,2.75,1,4,1975,1216 86th Ave NE,Bellevue,WA 98004,USA
5/12/2014 0:00,876650,3,3.25,1.5,5,1928,4436-4446 W Mercer Way,Mercer Island,WA 98040,USA
5/12/2014 0:00,540000,4,2.25,1,3,1990,31907 NE 139th St,Duvall,WA 98019,USA
5/12/2014 0:00,350000,2,1,1.5,4,1906,4430 Letitia Ave S,Seattle,WA 98118,USA
5/12/2014 0:00,750000,4,2.5,2,3,2000,16512 SE 64th Pl,Bellevue,WA 98006,USA
5/12/2014 0:00,582000,4,1.75,1,3,1951,9214 Cyrus Ave NW,Seattle,WA 98117,USA
5/12/2014 0:00,1315000,4,3.5,2,3,2004,2346 N 59th St,Seattle,WA 98103,USA
5/12/2014 0:00,372500,5,3,1,3,2004,5537 S 119th St,Seattle,WA 98178,USA
5/12/2014 0:00,410000,3,2.25,2,3,1987,21709 SE 255th Pl,Maple Valley,WA 98038,USA
5/12/2014 0:00,360000,4,2,1,5,1943,7953 14th Ave SW,Seattle,WA 98106,USA
5/12/2014 0:00,1015000,3,2.5,1,4,1954,5220 SW Pritchard St,Seattle,WA 98116,USA
5/12/2014 0:00,225000,3,1,1,4,1966,16411 120th Ave SE,Renton,WA 98058,USA
5/12/2014 0:00,647000,4,2.5,2,3,1999,215 243rd Ave SE,Sammamish,WA 98074,USA
5/12/2014 0:00,950000,5,3,1.5,4,2003,20325 NE 198th St,Woodinville,WA 98077,USA
5/12/2014 0:00,185000,3,1.5,1,4,1961,2420 Dogwood St SE,Auburn,WA 98092,USA
5/12/2014 0:00,335000,3,2.5,2,3,2004,17217 Woodside Dr SE,Renton,WA 98058,USA
5/12/2014 0:00,210000,3,2.5,2,3,2004,5145 S Roxbury St,Seattle,WA 98118,USA
5/12/2014 0:00,522000,4,2.25,1,4,1980,11725 NE 102nd Pl,Kirkland,WA 98033,USA
5/12/2014 0:00,770000,3,1.75,1,3,1954,1614 33rd Ave,Seattle,WA 98122,USA
5/12/2014 0:00,499950,3,1,1,3,1941,1733 NE 88th St,Seattle,WA 98115,USA
5/12/2014 0:00,751000,4,2.5,2,3,2004,11461-11577 172nd Ave NE,Redmond,WA 98052,USA
5/12/2014 0:00,330000,5,3,1,3,2013,1047-1099 S 130th St,Burien,WA 98168,USA
5/12/2014 0:00,465000,3,1.5,1,4,1956,11618 NE 65th St,Kirkland,WA 98033,USA
5/12/2014 0:00,850000,4,1.75,1,4,1961,8223 SE 71st St,Mercer Island,WA 98040,USA
5/12/2014 0:00,947500,4,2.25,1.5,4,1968,9202 SE 46th St,Mercer Island,WA 98040,USA
5/12/2014 0:00,302000,5,2.25,2,3,1986,26405 218th Ave SE,Maple Valley,WA 98038,USA
5/12/2014 0:00,500000,2,2.25,3,3,2007,5900 20th Ave NW,Seattle,WA 98107,USA
5/12/2014 0:00,201000,3,1,1,4,1969,30928 148th Ave SE,Kent,WA 98042,USA
5/12/2014 0:00,265000,2,1,2,3,2008,23549 NE 111th St,Redmond,WA 98053,USA
5/12/2014 0:00,870300,4,2.5,1.5,4,1910,4410 Burke Ave N,Seattle,WA 98103,USA
5/12/2014 0:00,339000,3,1,1,4,1955,20248 20th Ave NE,Shoreline,WA 98155,USA
5/12/2014 0:00,690000,4,2.5,2,4,1989,24127 SE 45th Pl,Issaquah,WA 98029,USA
5/12/2014 0:00,788000,4,3.25,2,3,2003,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA
5/12/2014 0:00,315275,3,1.75,1,3,1951,11521 22nd Ave NE,Seattle,WA 98125,USA
5/12/2014 0:00,505000,4,1.75,1,5,1922,414 14th Ave,Seattle,WA 98122,USA
5/12/2014 0:00,368000,3,1,1,3,1968,13222 NE 193rd Pl,Woodinville,WA 98072,USA
5/12/2014 0:00,947500,3,2.75,1.5,5,1917,Indian Trail,Burien,WA 98166,USA
5/12/2014 0:00,156000,3,1,1,3,1959,29621 18th Ave S,Federal Way,WA 98003,USA
5/12/2014 0:00,610000,4,3,1.5,4,1930,9319 45th Ave SW,Seattle,WA 98136,USA
5/12/2014 0:00,420000,2,2.5,3,3,2009,8107 165th Ave NE,Redmond,WA 98052,USA
5/12/2014 0:00,192000,2,1,1,3,1953,124 SW 185th St,Normandy Park,WA 98166,USA
5/12/2014 0:00,910000,3,2,1,4,1962,124 NE 61st St,Seattle,WA 98115,USA
5/12/2014 0:00,1300000,4,3.25,2,3,1918,731 McGilvra Blvd E,Seattle,WA 98112,USA
5/12/2014 0:00,1346400,5,1.75,1,4,1963,9640 NE 32nd St,Clyde Hill,WA 98004,USA
5/12/2014 0:00,840000,4,2.75,1.5,3,1936,2455 Queen Anne Ave N,Seattle,WA 98109,USA
5/12/2014 0:00,300000,2,1.75,1,3,1975,13730 2nd Ave NW,Seattle,WA 98177,USA
5/12/2014 0:00,505000,4,2.5,1,3,1978,9311 NE 142nd St,Kirkland,WA 98034,USA
5/12/2014 0:00,110000,3,1,1,5,1945,19693-19799 SE Maple Valley Hwy,Maple Valley,WA 98038,USA
5/12/2014 0:00,746000,3,2.5,2,3,1992,16580 SE 57th Pl,Bellevue,WA 98006,USA
